"","formulary_id","formulary_version","contract_year","ndc","tier_level_value","quantity_limit_yn","quantity_limit_amount","quantity_limit_days","prior_authorization_yn","step_therapy_yn","step_therapy_groups","labelname","drugname","_merge"
"2917",7760,5,2007,2323560,2,"N","","","N","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2918",7226,15,2007,2323560,2,"N","","","N","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2919",7413,10,2007,2323560,2,"N","","","N","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2920",7852,10,2007,2323560,2,"N","","","N","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2921",7273,21,2007,2323560,2,"N","","","N","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2922",7608,12,2007,2323560,3,"N","","","N","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2923",7712,10,2007,2323560,2,"N","","","Y","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2924",7344,17,2007,2323560,2,"N","","","N","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2925",7220,9,2007,2323560,2,"N","","","N","Y","1","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2926",7496,21,2007,2323560,2,"Y","60","30","N","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2927",7366,9,2007,2323560,2,"Y","180","90","N","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2928",7140,10,2007,2323560,2,"N","","","Y","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2929",7733,14,2007,2323560,2,"N","","","N","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2930",7493,13,2007,2323560,3,"N","","","N","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2931",7378,4,2007,2323560,3,"N","","","N","Y","1","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2932",7900,8,2007,2323560,2,"Y","180","90","N","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2933",7476,16,2007,2323560,3,"N","","","N","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2934",7721,12,2007,2323560,2,"Y","2","1","N","Y","1","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2935",7730,11,2007,2323560,2,"Y","62","31","N","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2936",7745,17,2007,2323560,3,"N","","","N","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2937",7720,18,2007,2323560,2,"N","","","N","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2938",7363,11,2007,2323560,2,"N","","","Y","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2939",7761,15,2007,2323560,2,"N","","","Y","N","","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2940",7864,22,2007,2323560,2,"Y","68","34","N","Y","1","CYMBALTA 20 MG CAPSULE","CYMBALTA",3
"2941",7576,12,2007,2323704,2,"Y","30","30","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2942",7879,8,2007,2323704,2,"Y","60","30","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2943",7483,16,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2944",7428,4,2007,2323704,2,"Y","34","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2945",7885,7,2007,2323704,2,"Y","34","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2946",7409,4,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2947",7522,5,2007,2323704,2,"Y","90","90","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2948",7240,5,2007,2323704,2,"Y","34","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2949",7586,8,2007,2323704,2,"Y","34","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2950",7302,13,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2951",7549,4,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2952",7670,13,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2953",7229,49,2007,2323704,2,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2954",7946,4,2007,2323704,2,"Y","34","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2955",7660,13,2007,2323704,2,"Y","30","30","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2956",7838,4,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2957",7642,13,2007,2323704,2,"Y","30","30","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2958",7620,14,2007,2323704,2,"Y","60","30","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2959",7831,20,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2960",7475,13,2007,2323704,4,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2961",7512,9,2007,2323704,3,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2962",7921,4,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2963",7408,4,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2964",7843,7,2007,2323704,3,"Y","30","23","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2965",7127,9,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2966",7452,5,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2967",7422,7,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2968",7776,5,2007,2323704,2,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2969",7223,4,2007,2323704,2,"Y","34","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2970",7236,4,2007,2323704,2,"Y","34","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2971",7760,5,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2972",7363,11,2007,2323704,2,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2973",7416,4,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2974",7332,5,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2975",7736,8,2007,2323704,2,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2976",7814,12,2007,2323704,3,"Y","30","30","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2977",7556,5,2007,2323704,2,"Y","90","90","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2978",7405,4,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2979",7445,9,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2980",7126,10,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2981",7365,15,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2982",7739,5,2007,2323704,2,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2983",7724,15,2007,2323704,3,"Y","34","1","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2984",7288,10,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2985",7669,15,2007,2323704,2,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2986",7731,11,2007,2323704,4,"Y","62","31","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2987",7273,21,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2988",7488,8,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2989",7582,4,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2990",7837,9,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2991",7220,9,2007,2323704,2,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2992",7730,11,2007,2323704,2,"Y","62","31","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2993",7729,13,2007,2323704,3,"Y","62","31","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2994",7761,15,2007,2323704,2,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2995",7883,9,2007,2323704,2,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2996",7782,13,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2997",7728,10,2007,2323704,2,"Y","62","31","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2998",7469,7,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"2999",7413,10,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3000",7329,9,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3001",7328,18,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3002",7819,11,2007,2323704,4,"Y","30","30","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3003",7542,4,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3004",7482,15,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3005",7243,22,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3006",7366,9,2007,2323704,2,"Y","90","90","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3007",7572,12,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3008",7348,5,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3009",7447,9,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3010",7499,13,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3011",7278,10,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3012",7125,9,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3013",7836,10,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3014",7784,4,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3015",7511,21,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3016",7714,10,2007,2323704,2,"Y","1","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3017",7510,10,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3018",7437,12,2007,2323704,2,"Y","60","30","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3019",7598,17,2007,2323704,3,"Y","30","30","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3020",7279,8,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3021",7335,5,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3022",7493,13,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3023",7750,11,2007,2323704,2,"Y","30","30","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3024",7985,3,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3025",7600,35,2007,2323704,3,"Y","30","30","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3026",7680,13,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3027",7566,11,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3028",7829,19,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3029",7457,4,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3030",7789,22,2007,2323704,2,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3031",7615,16,2007,2323704,2,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3032",7518,4,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3033",7665,13,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3034",7341,5,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3035",7674,7,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3036",7314,6,2007,2323704,1,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3037",7854,2,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3038",7227,20,2007,2323704,2,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3039",7331,6,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3040",7631,18,2007,2323704,2,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3041",7294,10,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3042",7825,11,2007,2323704,2,"Y","90","90","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3043",7463,5,2007,2323704,2,"Y","34","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3044",7667,28,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3045",7595,21,2007,2323704,3,"Y","30","30","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3046",7820,17,2007,2323704,3,"Y","30","30","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3047",7481,18,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3048",7373,6,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3049",7663,21,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3050",7530,13,2007,2323704,2,"Y","90","90","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3051",7870,12,2007,2323704,2,"Y","60","30","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3052",7485,8,2007,2323704,3,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3053",7826,14,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3054",7292,20,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3055",7742,7,2007,2323704,3,"Y","30","30","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3056",7866,14,2007,2323704,3,"N","","","N","Y","2","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3057",7868,22,2007,2323704,2,"Y","34","34","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3058",7884,10,2007,2323704,2,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3059",7659,13,2007,2323704,2,"Y","30","30","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3060",7858,15,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3061",7228,13,2007,2323704,2,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3062",7448,15,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3063",7717,10,2007,2323704,2,"Y","1","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3064",7291,10,2007,2323704,3,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3065",7478,14,2007,2323704,2,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3066",7400,5,2007,2323704,2,"Y","34","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3067",7306,4,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3068",7450,18,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3069",7577,19,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3070",7790,6,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3071",7313,7,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3072",7161,9,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3073",7984,8,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3074",7748,12,2007,2323704,2,"Y","30","30","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3075",7289,11,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3076",7344,17,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3077",7476,16,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3078",7846,5,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3079",7323,7,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3080",7551,4,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3081",7994,3,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3082",7839,9,2007,2323704,3,"Y","30","23","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3083",7521,11,2007,2323704,2,"Y","31","31","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3084",7725,9,2007,2323704,5,"Y","62","31","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3085",7345,12,2007,2323704,3,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3086",7316,8,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3087",7426,14,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3088",7584,12,2007,2323704,1,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3089",7647,12,2007,2323704,2,"Y","30","30","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3090",7349,11,2007,2323704,2,"Y","60","30","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3091",7574,11,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3092",7770,10,2007,2323704,2,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3093",7852,10,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3094",7781,14,2007,2323704,3,"Y","31","31","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3095",7234,4,2007,2323704,2,"Y","34","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3096",7060,11,2007,2323704,2,"Y","90","90","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3097",7293,12,2007,2323704,1,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3098",7315,4,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3099",7605,14,2007,2323704,2,"Y","90","90","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3100",7295,15,2007,2323704,1,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3101",7380,4,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3102",7378,4,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3103",7237,5,2007,2323704,2,"Y","34","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3104",7311,4,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3105",7446,20,2007,2323704,3,"Y","34","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3106",7308,4,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3107",7721,12,2007,2323704,2,"Y","1","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3108",7718,23,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3109",7460,9,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3110",7738,5,2007,2323704,3,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3111",7427,6,2007,2323704,1,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3112",7811,13,2007,2323704,3,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3113",7286,9,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3114",7262,21,2007,2323704,2,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3115",7766,10,2007,2323704,2,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3116",7455,4,2007,2323704,2,"Y","34","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3117",7398,10,2007,2323704,3,"Y","34","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3118",7610,9,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3119",7368,15,2007,2323704,2,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3120",7305,15,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3121",7296,27,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3122",7524,36,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3123",7226,15,2007,2323704,2,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3124",7242,13,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3125",7980,4,2007,2323704,2,"Y","34","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3126",7853,12,2007,2323704,2,"N","","","N","Y","3","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3127",7671,18,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3128",7487,13,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3129",7434,16,2007,2323704,4,"Y","30","30","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3130",7379,4,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3131",7420,4,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3132",7334,5,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3133",7621,20,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3134",7504,12,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3135",7160,6,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3136",7708,23,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3137",7792,8,2007,2323704,2,"Y","34","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3138",7672,19,2007,2323704,2,"Y","1","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3139",7415,4,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3140",7381,4,2007,2323704,3,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3141",7876,3,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3142",7775,4,2007,2323704,2,"Y","34","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3143",7791,7,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3144",7602,11,2007,2323704,1,"N","","","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3145",7652,14,2007,2323704,2,"Y","30","30","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3146",7993,1,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3147",7221,4,2007,2323704,2,"Y","34","1","N","Y","1","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3148",7268,7,2007,2323704,3,"Y","30","30","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3149",7835,8,2007,2323704,3,"N","","","Y","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3150",7513,6,2007,2323704,2,"Y","90","90","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3151",7433,12,2007,2323704,1,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3152",7723,9,2007,2323704,2,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
"3153",7528,13,2007,2323704,3,"N","","","N","N","","CYMBALTA 60 MG CAPSULE","CYMBALTA",3
