"","formulary_id","formulary_version","contract_year","ndc","tier_level_value","quantity_limit_yn","quantity_limit_amount","quantity_limit_days","prior_authorization_yn","step_therapy_yn","labelname","drugname","_merge"
"5901",8519,8,2008,2416507,2,"Y","90","90","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5902",8145,5,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5903",8337,9,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5904",8037,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5905",8379,19,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5906",8486,6,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5907",8353,16,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5908",8410,10,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5909",8485,9,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5910",8402,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5911",8193,6,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5912",8470,9,2008,2416507,4,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5913",8015,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5914",8099,6,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5915",8484,11,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5916",8334,9,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5917",8127,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5918",8538,12,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5919",8142,5,2008,2416507,1,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5920",8137,8,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5921",8197,6,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5922",8153,6,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5923",8027,21,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5924",8388,12,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5925",8293,7,2008,2416507,2,"Y","1","1","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5926",8039,11,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5927",8359,5,2008,2416507,1,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5928",8384,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5929",8432,12,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5930",8497,29,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5931",8483,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5932",8246,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5933",8320,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5934",8382,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5935",8057,7,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5936",8134,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5937",8277,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5938",8010,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5939",8086,16,2008,2416507,1,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5940",8300,14,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5941",8411,12,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5942",8111,6,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5943",8168,6,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5944",8040,11,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5945",8088,26,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5946",8426,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5947",8269,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5948",8467,9,2008,2416507,3,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5949",8063,10,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5950",8481,11,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5951",8167,9,2008,2416507,1,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5952",8338,9,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5953",8455,6,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5954",8493,6,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5955",8131,10,2008,2416507,3,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5956",8133,31,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5957",8495,10,2008,2416507,2,"Y","90","90","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5958",8385,9,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5959",8129,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5960",8581,7,2008,2416507,4,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5961",8241,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5962",8124,6,2008,2416507,2,"Y","31","31","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5963",8160,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5964",8239,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5965",8315,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5966",8226,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5967",8270,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5968",8546,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5969",8048,16,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5970",8110,5,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5971",8053,14,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5972",8164,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5973",8244,12,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5974",8445,5,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5975",8299,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5976",8150,9,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5977",8371,9,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5978",8031,14,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5979",8468,10,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5980",8184,5,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5981",8435,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5982",8453,15,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5983",8543,9,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5984",8450,12,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5985",8021,10,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5986",8471,9,2008,2416507,4,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5987",8236,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5988",8143,5,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5989",8123,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5990",8528,16,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5991",8525,9,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5992",8438,6,2008,2416507,3,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5993",8025,8,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5994",8522,9,2008,2416507,3,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5995",8135,9,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5996",8094,9,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5997",8058,9,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5998",8358,8,2008,2416507,2,"Y","31","31","N","N","EVISTA 60 MG TABLET","EVISTA",3
"5999",8185,18,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6000",8516,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6001",8116,7,2008,2416507,3,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6002",8251,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6003",8583,12,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6004",8548,9,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6005",8288,10,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6006",8071,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6007",8259,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6008",8274,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6009",8178,9,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6010",8322,7,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6011",8234,17,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6012",8580,7,2008,2416507,3,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6013",8208,10,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6014",8271,20,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6015",8562,8,2008,2416507,2,"Y","90","90","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6016",8263,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6017",8564,5,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6018",8415,7,2008,2416507,2,"Y","31","31","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6019",8154,5,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6020",8189,5,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6021",8032,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6022",8360,5,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6023",8433,16,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6024",8408,6,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6025",8326,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6026",8190,5,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6027",8330,5,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6028",8389,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6029",8247,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6030",8034,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6031",8139,8,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6032",8218,6,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6033",8026,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6034",8080,18,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6035",8357,8,2008,2416507,2,"Y","31","31","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6036",8265,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6037",8434,6,2008,2416507,2,"Y","31","31","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6038",8442,8,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6039",8174,6,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6040",8356,21,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6041",8119,9,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6042",8461,7,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6043",8421,6,2008,2416507,3,"Y","34","34","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6044",8101,6,2008,2416507,3,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6045",8224,7,2008,2416507,3,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6046",8249,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6047",8130,6,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6048",8219,12,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6049",8331,12,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6050",8014,12,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6051",8454,12,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6052",8170,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6053",8093,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6054",8582,11,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6055",8570,21,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6056",8024,17,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6057",8328,9,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6058",8298,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6059",8100,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6060",8109,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6061",8406,6,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6062",8213,9,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6063",8245,11,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6064",8107,11,2008,2416507,2,"Y","30","30","Y","N","EVISTA 60 MG TABLET","EVISTA",3
"6065",8428,10,2008,2416507,2,"Y","1","1","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6066",8496,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6067",8295,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6068",8122,6,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6069",8183,10,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6070",8521,9,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6071",8233,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6072",8473,9,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6073",8424,6,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6074",8418,5,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6075",8407,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6076",8430,14,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6077",8419,6,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6078",8085,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6079",8440,8,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6080",8362,13,2008,2416507,3,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6081",8444,5,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6082",8383,10,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6083",8309,18,2008,2416507,3,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6084",8304,15,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6085",8022,9,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6086",8472,10,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6087",8281,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6088",8187,7,2008,2416507,2,"Y","30","30","Y","N","EVISTA 60 MG TABLET","EVISTA",3
"6089",8231,8,2008,2416507,3,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6090",8223,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6091",8228,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6092",8533,14,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6093",8449,12,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6094",8294,12,2008,2416507,2,"Y","30","30","Y","N","EVISTA 60 MG TABLET","EVISTA",3
"6095",8474,7,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6096",8499,8,2008,2416507,1,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6097",8199,13,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6098",8069,9,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6099",8314,5,2008,2416507,1,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6100",8043,20,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6101",8171,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6102",8114,11,2008,2416507,2,"Y","30","30","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6103",8260,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6104",8451,7,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6105",8019,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6106",8115,9,2008,2416507,3,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6107",8180,13,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6108",8374,8,2008,2416507,2,"N","","","N","N","EVISTA 60 MG TABLET","EVISTA",3
"6109",8271,20,2008,2441530,2,"Y","30","30","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6110",8570,21,2008,2441530,2,"Y","34","1","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6111",8418,5,2008,2441530,2,"Y","31","31","N","Y","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6112",8536,13,2008,2441530,3,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6113",8129,7,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6114",8020,13,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6115",8493,6,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6116",8049,13,2008,2441530,3,"Y","60","30","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6117",8375,8,2008,2441530,3,"Y","31","31","Y","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6118",8162,7,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6119",8012,18,2008,2441530,2,"Y","30","30","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6120",8562,8,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6121",8485,9,2008,2441530,2,"Y","30","30","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6122",8160,8,2008,2441530,2,"Y","31","31","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6123",8150,9,2008,2441530,2,"Y","34","1","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6124",8578,7,2008,2441530,3,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6125",8516,7,2008,2441530,2,"Y","34","1","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6126",8428,10,2008,2441530,2,"Y","1","1","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6127",8421,6,2008,2441530,3,"Y","34","34","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6128",8544,17,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6129",8510,8,2008,2441530,2,"Y","34","1","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6130",8216,22,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6131",8288,10,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6132",8123,7,2008,2441530,3,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6133",8497,29,2008,2441530,2,"Y","34","34","Y","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6134",8122,6,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6135",8182,5,2008,2441530,2,"Y","31","31","N","Y","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6136",8461,7,2008,2441530,2,"Y","30","30","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6137",8487,5,2008,2441530,2,"Y","15","30","N","Y","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6138",8426,7,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6139",8223,8,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6140",8086,16,2008,2441530,2,"Y","60","30","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6141",8281,8,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6142",8474,7,2008,2441530,2,"Y","90","90","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6143",8033,7,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6144",8107,11,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6145",8185,18,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6146",8300,14,2008,2441530,2,"N","","","Y","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6147",8224,7,2008,2441530,3,"Y","90","90","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6148",8440,8,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6149",8014,12,2008,2441530,2,"Y","90","90","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6150",8468,10,2008,2441530,2,"Y","30","30","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6151",8273,7,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6152",8092,12,2008,2441530,4,"Y","90","30","N","Y","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6153",8063,10,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6154",8011,11,2008,2441530,2,"Y","30","30","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6155",8277,7,2008,2441530,2,"Y","34","1","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6156",8263,7,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6157",8546,7,2008,2441530,2,"Y","30","30","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6158",8585,11,2008,2441530,2,"N","","","N","Y","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6159",8519,8,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6160",8094,9,2008,2441530,2,"Y","90","90","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6161",8453,15,2008,2441530,2,"N","","","N","Y","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6162",8057,7,2008,2441530,3,"Y","30","30","N","Y","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6163",8415,7,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6164",8467,9,2008,2441530,4,"Y","30","30","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6165",8244,12,2008,2441530,2,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6166",8009,26,2008,2441530,3,"N","","","Y","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6167",8128,6,2008,2441530,3,"Y","90","90","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
"6168",8089,8,2008,2441530,1,"N","","","N","N","ZYPREXA 15 MG TABLET","ZYPREXA",3
