"","ingredient","date","plans","plans_pa_free","plans_pa_only","covering_plans","uncovered_plans","prop_covering_plans_pa_free","prop_all_plans_pa_free","any_pa_free_enrollment","pa_only_enrollment","total_enrollment","uncovered_enrollment","prop_apf","prop_pao","prop_uncov","generic","combination_totalnumber","first_approval_date","first_appearance_date","first_generic_approval_date","branded_approvals","generic_approvals","date_10_percent_g","date_50_percent_g","total_ndcs","anda_ndcs","nda_ndcs","nda_authorized_generic_ndcs","approval_date1","reform","conversion_date","period","conversion_period","ingredient_id"
"4594","SAXAGLIPTIN HYDROCHLORIDE",2022-06-30,392,308,0,308,84,1,0.785714285714286,40137006.6666667,0,49987567.8333333,9850561.16666667,0.802939778956439,0,0.197060221043561,1,3,2009-07-31,2009-12-31,2023-02-15,1,5,2024-06-30,2024-06-30,616,0,616,0,NA,0,2024-06-30,28,31,287
"4595","SAXAGLIPTIN HYDROCHLORIDE",2022-12-31,411,346,0,346,65,1,0.841849148418491,40577582.3333333,0,50588557.6666667,10010975.3333333,0.802109888182685,0,0.197890111817315,1,3,2009-07-31,2009-12-31,2023-02-15,1,5,2024-06-30,2024-06-30,692,0,692,0,NA,0,2024-06-30,29,31,287
"4596","SAXAGLIPTIN HYDROCHLORIDE",2023-06-30,411,346,0,346,65,1,0.841849148418491,41399675.1666667,0,51451040,10051364.8333333,0.804642144583796,0,0.195357855416204,1,3,2009-07-31,2009-12-31,2023-02-15,1,5,2024-06-30,2024-06-30,692,0,692,0,NA,0,2024-06-30,30,31,287
"4597","SAXAGLIPTIN HYDROCHLORIDE",2023-12-31,458,16,6,22,436,0.727272727272727,0.0349344978165939,11385537.1666667,3859516,52175579.5,36930526.3333333,0.218215825790045,0.0739716939799394,0.707812480230015,1,3,2009-07-31,2009-12-31,2023-02-15,1,5,2024-06-30,2024-06-30,44,0,44,0,NA,0,2024-06-30,31,31,287
"4598","SAXAGLIPTIN HYDROCHLORIDE",2024-06-30,458,370,0,370,88,1,0.807860262008734,44179542.8333333,0,54020465.5,9840922.66666666,0.817829732202758,0,0.182170267797242,1,3,2009-07-31,2009-12-31,2023-02-15,1,5,2024-06-30,2024-06-30,740,740,0,0,NA,0,2024-06-30,32,31,287
"4599","SECNIDAZOLE",2018-12-31,381,43,0,43,338,1,0.112860892388451,22421019,0,44439815.6666667,22018796.6666667,0.504525472566654,0,0.495474527433346,0,0,2017-09-15,2018-12-31,NA,1,NA,NA,NA,43,0,43,0,NA,0,NA,21,0,288
"4600","SECNIDAZOLE",2019-06-30,381,43,0,43,338,1,0.112860892388451,21999244.5,0,45486150.1666667,23486905.6666667,0.483647097399805,0,0.516352902600195,0,0,2017-09-15,2018-12-31,NA,1,NA,NA,NA,43,0,43,0,NA,0,NA,22,0,288
"4601","SECNIDAZOLE",2019-12-31,381,43,0,43,338,1,0.112860892388451,22203335.8333333,0,46040144.8333333,23836809,0.482260338530864,0,0.517739661469136,0,0,2017-09-15,2018-12-31,NA,1,NA,NA,NA,43,0,43,0,NA,0,NA,23,0,288
"4602","SECNIDAZOLE",2020-06-30,381,43,0,43,338,1,0.112860892388451,22404760.1666667,0,47111324,24706563.8333333,0.475570590346106,0,0.524429409653894,0,0,2017-09-15,2018-12-31,NA,1,NA,NA,NA,43,0,43,0,NA,0,NA,24,0,288
"4603","SECNIDAZOLE",2020-12-31,387,48,0,48,339,1,0.124031007751938,23319459.3333333,0,47655291.1666667,24335831.8333333,0.489336205118909,0,0.510663794881091,0,0,2017-09-15,2018-12-31,NA,1,NA,NA,NA,48,0,48,0,NA,0,NA,25,0,288
"4604","SECNIDAZOLE",2021-06-30,387,48,0,48,339,1,0.124031007751938,23440546.1666667,0,48524595.8333333,25084049.6666667,0.483065253076554,0,0.516934746923446,0,0,2017-09-15,2018-12-31,NA,1,NA,NA,NA,48,0,48,0,NA,0,NA,26,0,288
"4605","SECNIDAZOLE",2021-12-31,392,30,1,31,361,0.967741935483871,0.076530612244898,18559641.5,564716,49099205.1666667,29974847.6666667,0.378002891024397,0.0115015303828866,0.610495578592717,0,0,2017-09-15,2018-12-31,NA,1,NA,NA,NA,31,0,31,0,NA,0,NA,27,0,288
"4606","SECNIDAZOLE",2022-06-30,392,35,1,36,356,0.972222222222222,0.0892857142857143,20694532.5,576729.166666667,49987567.8333333,28716306.1666667,0.413993586745387,0.0115374520438677,0.574468961210745,0,0,2017-09-15,2018-12-31,NA,1,NA,NA,NA,36,0,36,0,NA,0,NA,28,0,288
"4607","SECNIDAZOLE",2022-12-31,411,31,4,35,376,0.885714285714286,0.0754257907542579,17178949,3045145.5,50588557.6666667,30364463.1666667,0.339581711603519,0.0601943530405588,0.600223935355922,0,0,2017-09-15,2018-12-31,NA,1,NA,NA,NA,35,0,35,0,NA,0,NA,29,0,288
"4608","SECNIDAZOLE",2023-06-30,411,35,4,39,372,0.897435897435897,0.0851581508515815,18446663.1666667,2950426.66666667,51451040,30053950.1666667,0.358528480020359,0.0573443542961749,0.584127165683467,0,0,2017-09-15,2018-12-31,NA,1,NA,NA,NA,39,0,39,0,NA,0,NA,30,0,288
"4609","SECNIDAZOLE",2023-12-31,458,38,0,38,420,1,0.0829694323144105,21126331.1666667,0,52175579.5,31049248.3333333,0.404908414417643,0,0.595091585582357,0,0,2017-09-15,2018-12-31,NA,1,NA,NA,NA,38,0,38,0,NA,0,NA,31,0,288
"4610","SECNIDAZOLE",2024-06-30,458,38,0,38,420,1,0.0829694323144105,20384747.3333333,0,54020465.5,33635718.1666667,0.377352307956941,0,0.622647692043059,0,0,2017-09-15,2018-12-31,NA,1,NA,NA,NA,38,0,38,0,NA,0,NA,32,0,288
"4611","SELEXIPAG",2016-06-30,308,36,175,211,97,0.170616113744076,0.116883116883117,18136948.6666667,14010860,40823603.6666667,8675795,0.444276032433557,0.343204880059135,0.212519087507308,0,0,2015-12-21,2016-06-30,2022-12-21,2,2,NA,NA,1899,0,1899,0,NA,0,NA,16,0,289
"4612","SELEXIPAG",2016-12-31,307,37,140,177,130,0.209039548022599,0.120521172638436,19268937.1666667,9955675.83333333,41414834.3333333,12190221.3333333,0.465266551873124,0.240389126108863,0.294344322018013,0,0,2015-12-21,2016-06-30,2022-12-21,2,2,NA,NA,1593,0,1593,0,NA,0,NA,17,0,289
"4613","SELEXIPAG",2017-06-30,307,37,140,177,130,0.209039548022599,0.120521172638436,19439852.1666667,11477600.3333333,42422643.3333333,11505190.8333333,0.458242359249498,0.270553634368061,0.271204006382441,0,0,2015-12-21,2016-06-30,2022-12-21,2,2,NA,NA,1593,0,1593,0,NA,0,NA,18,0,289
"4614","SELEXIPAG",2017-12-31,360,38,218,256,104,0.1484375,0.105555555555556,20015673,14047858.8333333,42975235.6666667,8911703.83333333,0.46574899915034,0.326882648004405,0.207368352845255,0,0,2015-12-21,2016-06-30,2022-12-21,2,2,NA,NA,2304,0,2304,0,NA,0,NA,19,0,289
"4615","SELEXIPAG",2018-06-30,360,38,218,256,104,0.1484375,0.105555555555556,20600856.3333333,14186838.5,43940940.8333333,9153246.00000001,0.468830569911367,0.322861509811778,0.208307920276855,0,0,2015-12-21,2016-06-30,2022-12-21,2,2,NA,NA,2304,0,2304,0,NA,0,NA,20,0,289
"4616","SELEXIPAG",2018-12-31,381,39,167,206,175,0.189320388349515,0.102362204724409,20562372.6666667,11789949.3333333,44439815.6666667,12087493.6666667,0.4627015742122,0.265301490486981,0.271996935300819,0,0,2015-12-21,2016-06-30,2022-12-21,2,2,NA,NA,1854,0,1854,0,NA,0,NA,21,0,289
"4617","SELEXIPAG",2019-06-30,381,39,167,206,175,0.189320388349515,0.102362204724409,20204834,11845615,45486150.1666667,13435701.1666667,0.44419749585241,0.26042245731055,0.295380046837041,0,0,2015-12-21,2016-06-30,2022-12-21,2,2,NA,NA,1854,0,1854,0,NA,0,NA,22,0,289
"4618","SELEXIPAG",2019-12-31,381,38,168,206,175,0.184466019417476,0.0997375328083989,20049688.3333333,12266526.6666667,46040144.8333333,13723929.8333333,0.435482738073779,0.266431105094735,0.298086156831486,0,0,2015-12-21,2016-06-30,2022-12-21,2,2,NA,NA,1854,0,1854,0,NA,0,NA,23,0,289
"4619","SELEXIPAG",2020-06-30,381,38,235,273,108,0.139194139194139,0.0997375328083989,20461838.6666667,14639020,47111324,12010465.3333333,0.434329518454346,0.310732510935163,0.254937970610491,0,0,2015-12-21,2016-06-30,2022-12-21,2,2,NA,NA,2457,0,2457,0,NA,0,NA,24,0,289
"4620","SELEXIPAG",2020-12-31,387,44,231,275,112,0.16,0.113695090439276,22156808.6666667,13594519,47655291.1666667,11903963.5,0.464939110101685,0.285267777558118,0.249793112340198,0,0,2015-12-21,2016-06-30,2022-12-21,2,2,NA,NA,2475,0,2475,0,NA,0,NA,25,0,289
"4621","SELEXIPAG",2021-06-30,387,44,231,275,112,0.16,0.113695090439276,22250811.8333333,14288820.6666667,48524595.8333333,11984963.3333333,0.458547082179888,0.294465526631984,0.246987391188129,0,0,2015-12-21,2016-06-30,2022-12-21,2,2,NA,NA,2475,0,2475,0,NA,0,NA,26,0,289
"4622","SELEXIPAG",2021-12-31,392,47,170,217,175,0.216589861751152,0.119897959183673,23179674.3333333,10218718.3333333,49099205.1666667,15700812.5,0.472098769311035,0.208123905440954,0.319777325248011,0,0,2015-12-21,2016-06-30,2022-12-21,2,2,NA,NA,1953,0,1953,0,NA,0,NA,27,0,289
"4623","SELEXIPAG",2022-06-30,392,47,170,217,175,0.216589861751152,0.119897959183673,23060656.6666667,10864768.1666667,49987567.8333333,16062143,0.461327839425087,0.217349405814093,0.32132275476082,0,0,2015-12-21,2016-06-30,2022-12-21,2,2,NA,NA,1953,0,1953,0,NA,0,NA,28,0,289
"4624","SELEXIPAG",2022-12-31,411,57,153,210,201,0.271428571428571,0.138686131386861,23946232.8333333,10760696.5,50588557.6666667,15881628.3333333,0.473352748878859,0.212710086950954,0.313937164170188,0,0,2015-12-21,2016-06-30,2022-12-21,2,2,NA,NA,1890,0,1890,0,NA,0,NA,29,0,289
"4625","SELEXIPAG",2023-06-30,411,57,153,210,201,0.271428571428571,0.138686131386861,23967730,11517058.5,51451040,15966251.5,0.465835676013546,0.223845008769502,0.310319315216952,0,0,2015-12-21,2016-06-30,2022-12-21,2,2,NA,NA,1890,0,1890,0,NA,0,NA,30,0,289
"4626","SELEXIPAG",2023-12-31,458,49,65,114,344,0.429824561403509,0.106986899563319,22923148.6666667,9096222.5,52175579.5,20156208.3333333,0.439346316540033,0.174338696132738,0.386314987327229,0,0,2015-12-21,2016-06-30,2022-12-21,2,2,NA,NA,1026,0,1026,0,NA,0,NA,31,0,289
"4627","SELEXIPAG",2024-06-30,458,49,149,198,260,0.247474747474747,0.106986899563319,22397020.3333333,14330335.1666667,54020465.5,17293110,0.414602505291876,0.265276039997594,0.32012145471053,0,0,2015-12-21,2016-06-30,2022-12-21,2,2,NA,NA,1782,0,1782,0,NA,0,NA,32,0,289
"4628","SELINEXOR",2019-12-31,381,40,341,381,0,0.10498687664042,0.10498687664042,21318117.6666667,17565442,46040144.8333333,7156585.16666666,0.463033245091623,0.381524473122042,0.155442281786335,0,0,2019-07-03,2019-12-31,NA,1,NA,NA,NA,1524,0,1524,0,NA,0,NA,23,0,290
"4629","SELINEXOR",2020-06-30,381,40,341,381,0,0.10498687664042,0.10498687664042,21596292.5,18320349.6666667,47111324,7194681.83333333,0.458409797610443,0.388873589429723,0.152716612959834,0,0,2019-07-03,2019-12-31,NA,1,NA,NA,NA,1524,0,1524,0,NA,0,NA,24,0,290
"4630","SELINEXOR",2020-12-31,387,49,338,387,0,0.126614987080103,0.126614987080103,23838346.6666667,16559452,47655291.1666667,7257492.49999999,0.500224551840338,0.347484016876237,0.152291431283424,0,0,2019-07-03,2019-12-31,NA,1,NA,NA,NA,2709,0,2709,0,NA,0,NA,25,0,290
"4631","SELINEXOR",2021-06-30,387,49,338,387,0,0.126614987080103,0.126614987080103,23895785.6666667,17273461.8333333,48524595.8333333,7355348.33333334,0.492446876811528,0.35597332727226,0.151579795916212,0,0,2019-07-03,2019-12-31,NA,1,NA,NA,NA,2709,0,2709,0,NA,0,NA,26,0,290
"4632","SELINEXOR",2021-12-31,392,46,346,392,0,0.11734693877551,0.11734693877551,22536551.5,19079000.5,49099205.1666667,7483653.16666666,0.459000332561392,0.388580638632266,0.152419028806342,0,0,2019-07-03,2019-12-31,NA,1,NA,NA,NA,4704,0,4704,0,NA,0,NA,27,0,290
"4633","SELINEXOR",2022-06-30,392,46,346,392,0,0.11734693877551,0.11734693877551,22368703.8333333,20157992.6666667,49987567.8333333,7460871.33333334,0.447485340913449,0.403260121274087,0.149254537812464,0,0,2019-07-03,2019-12-31,NA,1,NA,NA,NA,2744,0,2744,0,NA,0,NA,28,0,290
"4634","SELINEXOR",2022-12-31,411,58,353,411,0,0.141119221411192,0.141119221411192,24097372.3333333,18938455.1666667,50588557.6666667,7552730.16666666,0.476340371119364,0.374362425816805,0.149297203063831,0,0,2019-07-03,2019-12-31,NA,1,NA,NA,NA,2877,0,2877,0,NA,0,NA,29,0,290
"4635","SELINEXOR",2023-06-30,411,58,353,411,0,0.141119221411192,0.141119221411192,24034283.6666667,19786654.6666667,51451040,7630101.66666666,0.467129209957013,0.384572491958698,0.148298298084289,0,0,2019-07-03,2019-12-31,NA,1,NA,NA,NA,2877,0,2877,0,NA,0,NA,30,0,290
"4636","SELINEXOR",2023-12-31,458,51,407,458,0,0.111353711790393,0.111353711790393,23776880.8333333,20681972.1666667,52175579.5,7716726.5,0.455708993770416,0.396391805608343,0.147899200621241,0,0,2019-07-03,2019-12-31,NA,1,NA,NA,NA,3206,0,3206,0,NA,0,NA,31,0,290
"4637","SELINEXOR",2024-06-30,458,51,407,458,0,0.111353711790393,0.111353711790393,23120519.6666667,22012003,54020465.5,8887942.83333333,0.427995565248631,0.407475255836142,0.164529178915227,0,0,2019-07-03,2019-12-31,NA,1,NA,NA,NA,3206,0,3206,0,NA,0,NA,32,0,290
"4638","SELPERCATINIB",2020-12-31,387,43,344,387,0,0.111111111111111,0.111111111111111,21577708,18820090.6666667,47655291.1666667,7257492.49999999,0.452787245062368,0.394921323654208,0.152291431283424,0,0,2020-05-08,2020-12-31,NA,2,NA,NA,NA,774,0,774,0,NA,0,NA,25,0,291
"4639","SELPERCATINIB",2021-06-30,387,43,344,387,0,0.111111111111111,0.111111111111111,21622006.5,19547241,48524595.8333333,7355348.33333334,0.445588595405612,0.402831608678176,0.151579795916212,0,0,2020-05-08,2020-12-31,NA,2,NA,NA,NA,774,0,774,0,NA,0,NA,26,0,291
"4640","SELPERCATINIB",2021-12-31,392,46,346,392,0,0.11734693877551,0.11734693877551,22536551.5,19079000.5,49099205.1666667,7483653.16666666,0.459000332561392,0.388580638632266,0.152419028806342,0,0,2020-05-08,2020-12-31,NA,2,NA,NA,NA,784,0,784,0,NA,0,NA,27,0,291
"4641","SELPERCATINIB",2022-06-30,392,46,346,392,0,0.11734693877551,0.11734693877551,22368703.8333333,20157992.6666667,49987567.8333333,7460871.33333334,0.447485340913449,0.403260121274087,0.149254537812464,0,0,2020-05-08,2020-12-31,NA,2,NA,NA,NA,784,0,784,0,NA,0,NA,28,0,291
"4642","SELPERCATINIB",2022-12-31,411,56,355,411,0,0.13625304136253,0.13625304136253,23237856.1666667,19797971.3333333,50588557.6666667,7552730.16666666,0.459350043537184,0.391352753398985,0.149297203063831,0,0,2020-05-08,2020-12-31,NA,2,NA,NA,NA,822,0,822,0,NA,0,NA,29,0,291
"4643","SELPERCATINIB",2023-06-30,411,56,355,411,0,0.13625304136253,0.13625304136253,23178857.5,20642080.8333333,51451040,7630101.66666667,0.450503187107588,0.401198514808123,0.148298298084289,0,0,2020-05-08,2020-12-31,NA,2,NA,NA,NA,822,0,822,0,NA,0,NA,30,0,291
"4644","SELPERCATINIB",2023-12-31,458,49,409,458,0,0.106986899563319,0.106986899563319,22923148.6666667,21535704.3333333,52175579.5,7716726.5,0.439346316540033,0.412754482838726,0.147899200621241,0,0,2020-05-08,2020-12-31,NA,2,NA,NA,NA,916,0,916,0,NA,0,NA,31,0,291
"4645","SELPERCATINIB",2024-06-30,458,49,409,458,0,0.106986899563319,0.106986899563319,22397020.3333333,22735502.3333333,54020465.5,8887942.83333334,0.414602505291876,0.420868315792898,0.164529178915227,0,0,2020-05-08,2020-12-31,NA,2,NA,NA,NA,916,0,916,0,NA,0,NA,32,0,291
"4646","SELUMETINIB SULFATE",2020-12-31,387,43,296,339,48,0.126843657817109,0.111111111111111,21577708,18062873.6666667,47655291.1666667,8014709.49999999,0.452787245062368,0.379031860355122,0.16818089458251,0,0,2020-04-10,2020-12-31,NA,1,NA,NA,NA,678,0,678,0,NA,0,NA,25,0,292
"4647","SELUMETINIB SULFATE",2021-06-30,387,43,296,339,48,0.126843657817109,0.111111111111111,21622006.5,18878868,48524595.8333333,8023721.33333334,0.445588595405612,0.389057707246918,0.165353697347471,0,0,2020-04-10,2020-12-31,NA,1,NA,NA,NA,678,0,678,0,NA,0,NA,26,0,292
"4648","SELUMETINIB SULFATE",2021-12-31,392,46,313,359,33,0.128133704735376,0.11734693877551,22536551.5,18842067.6666667,49099205.1666667,7720585.99999999,0.459000332561392,0.383755044561465,0.157244622877143,0,0,2020-04-10,2020-12-31,NA,1,NA,NA,NA,718,0,718,0,NA,0,NA,27,0,292
"4649","SELUMETINIB SULFATE",2022-06-30,392,46,313,359,33,0.128133704735376,0.11734693877551,22368703.8333333,19919326.1666667,49987567.8333333,7699537.83333334,0.447485340913449,0.398485604122228,0.154029054964323,0,0,2020-04-10,2020-12-31,NA,1,NA,NA,NA,718,0,718,0,NA,0,NA,28,0,292
"4650","SELUMETINIB SULFATE",2022-12-31,411,58,344,402,9,0.144278606965174,0.141119221411192,24097372.3333333,18807000.3333333,50588557.6666667,7684185,0.476340371119364,0.371763916600561,0.151895712280075,0,0,2020-04-10,2020-12-31,NA,1,NA,NA,NA,804,0,804,0,NA,0,NA,29,0,292
"4651","SELUMETINIB SULFATE",2023-06-30,411,58,344,402,9,0.144278606965174,0.141119221411192,24034283.6666667,19674720.1666667,51451040,7742036.16666666,0.467129209957013,0.382396938267267,0.15047385177572,0,0,2020-04-10,2020-12-31,NA,1,NA,NA,NA,804,0,804,0,NA,0,NA,30,0,292
"4652","SELUMETINIB SULFATE",2023-12-31,458,51,407,458,0,0.111353711790393,0.111353711790393,23776880.8333333,20681972.1666667,52175579.5,7716726.5,0.455708993770416,0.396391805608343,0.147899200621241,0,0,2020-04-10,2020-12-31,NA,1,NA,NA,NA,916,0,916,0,NA,0,NA,31,0,292
"4653","SELUMETINIB SULFATE",2024-06-30,458,51,407,458,0,0.111353711790393,0.111353711790393,23120519.6666667,22012003,54020465.5,8887942.83333333,0.427995565248631,0.407475255836142,0.164529178915227,0,0,2020-04-10,2020-12-31,NA,1,NA,NA,NA,916,0,916,0,NA,0,NA,32,0,292
"4654","SEMAGLUTIDE",2018-12-31,381,312,0,312,69,1,0.818897637795276,36104291,0,44439815.6666667,8335524.66666666,0.812431160174254,0,0.187568839825746,0,0,2017-12-05,2018-12-31,NA,2,NA,NA,NA,624,0,624,0,NA,0,NA,21,0,293
"4655","SEMAGLUTIDE",2019-06-30,381,312,0,312,69,1,0.818897637795276,36368163.6666667,0,45486150.1666667,9117986.5,0.799543675017767,0,0.200456324982233,0,0,2017-12-05,2018-12-31,NA,2,NA,NA,NA,624,0,624,0,NA,0,NA,22,0,293
"4656","SEMAGLUTIDE",2019-12-31,381,310,0,310,71,1,0.813648293963255,36847750.1666667,0,46040144.8333333,9192394.66666667,0.80033957973105,0,0.19966042026895,0,0,2017-12-05,2018-12-31,NA,2,NA,NA,NA,620,0,620,0,NA,0,NA,23,0,293
"4657","SEMAGLUTIDE",2020-06-30,381,310,3,313,68,0.990415335463259,0.813648293963255,37971948,15831.6666666667,47111324,9123544.33333334,0.806004687959948,0.000336048009745315,0.193659264030307,0,0,2017-12-05,2018-12-31,NA,2,NA,NA,NA,1406,0,1406,0,NA,0,NA,24,0,293
"4658","SEMAGLUTIDE",2020-12-31,387,319,0,319,68,1,0.824289405684755,38473142.6666667,0,47655291.1666667,9182148.5,0.807321531875927,0,0.192678468124073,0,0,2017-12-05,2018-12-31,NA,2,NA,NA,NA,1577,0,1577,0,NA,0,NA,25,0,293
"4659","SEMAGLUTIDE",2021-06-30,387,319,0,319,68,1,0.824289405684755,39334214.5,0,48524595.8333333,9190381.33333334,0.810603650056161,0,0.189396349943839,0,0,2017-12-05,2018-12-31,NA,2,NA,NA,NA,1914,0,1914,0,NA,0,NA,26,0,293
"4660","SEMAGLUTIDE",2021-12-31,392,329,0,329,63,1,0.839285714285714,40001504.8333333,0,49099205.1666667,9097700.33333333,0.814707787988598,0,0.185292212011402,0,0,2017-12-05,2018-12-31,NA,2,NA,NA,NA,1974,0,1974,0,NA,0,NA,27,0,293
"4661","SEMAGLUTIDE",2022-06-30,392,329,0,329,63,1,0.839285714285714,41098532.3333333,0,49987567.8333333,8889035.5,0.822175075017903,0,0.177824924982097,0,0,2017-12-05,2018-12-31,NA,2,NA,NA,NA,1974,0,1974,0,NA,0,NA,28,0,293
"4662","SEMAGLUTIDE",2022-12-31,411,389,0,389,22,1,0.94647201946472,42632770.1666667,0,50588557.6666667,7955787.5,0.842735435304926,0,0.157264564695074,0,0,2017-12-05,2018-12-31,NA,2,NA,NA,NA,2334,0,2334,0,NA,0,NA,29,0,293
"4663","SEMAGLUTIDE",2023-06-30,411,389,0,389,22,1,0.94647201946472,43385327.1666667,0,51451040,8065712.83333334,0.843235183713811,0,0.156764816286188,0,0,2017-12-05,2018-12-31,NA,2,NA,NA,NA,2723,0,2723,0,NA,0,NA,30,0,293
"4664","SEMAGLUTIDE",2023-12-31,458,365,91,456,2,0.800438596491228,0.796943231441048,43552973.1666667,896228.666666667,52175579.5,7726377.66666667,0.834738657127261,0.0171771674652251,0.148084175407514,0,0,2017-12-05,2018-12-31,NA,2,NA,NA,NA,2736,0,2736,0,NA,0,NA,31,0,293
"4665","SEMAGLUTIDE",2024-06-30,458,365,91,456,2,0.800438596491228,0.796943231441048,44110552.6666667,1013310.33333333,54020465.5,8896602.5,0.816552620537242,0.0187578971035215,0.164689482359237,0,0,2017-12-05,2018-12-31,NA,2,NA,NA,NA,2736,0,2736,0,NA,0,NA,32,0,293
"4666","SILODOSIN",2009-06-30,307,94,75,169,138,0.556213017751479,0.306188925081433,19110986.8333333,2349117.33333333,26653969.6666667,5193865.5,0.717003398455632,0.088133863837593,0.194862737706775,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,338,0,338,0,NA,0,2019-06-30,2,21,294
"4667","SILODOSIN",2009-12-31,280,109,66,175,105,0.622857142857143,0.389285714285714,19736464.5,993448.5,27131141,6401228,0.727446903173,0.0366165396435041,0.235936557183496,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,350,0,350,0,NA,0,2019-06-30,3,21,294
"4668","SILODOSIN",2010-06-30,280,208,17,225,55,0.924444444444444,0.742857142857143,23539560.8333333,167535.833333333,27570400.8333333,3863304.16666667,0.853798280831427,0.00607665569848292,0.14012506347009,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,450,0,450,0,NA,0,2019-06-30,4,21,294
"4669","SILODOSIN",2010-12-31,250,161,24,185,65,0.87027027027027,0.644,21451312.5,518667.5,28123328.8333333,6153348.83333333,0.76275865588766,0.0184426069571553,0.218798737155185,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,370,0,370,0,NA,0,2019-06-30,5,21,294
"4670","SILODOSIN",2011-06-30,250,232,18,250,0,0.928,0.928,26238299.1666667,45998.3333333333,29152285.8333333,2867988.33333333,0.90004260100473,0.00157786369124914,0.0983795353040211,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,500,0,500,0,NA,0,2019-06-30,6,21,294
"4671","SILODOSIN",2011-12-31,236,232,4,236,0,0.983050847457627,0.983050847457627,26766419,3461.66666666667,29724917.1666667,2955036.5,0.900470768342988,0.000116456730468153,0.0994127749265441,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,472,0,472,0,NA,0,2019-06-30,7,21,294
"4672","SILODOSIN",2012-06-30,236,232,4,236,0,0.983050847457627,0.983050847457627,27826351,4549.66666666667,31370864.8333333,3539964.16666666,0.887012556008112,0.000145028410623617,0.112842415581264,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,472,0,472,0,NA,0,2019-06-30,8,21,294
"4673","SILODOSIN",2012-12-31,263,261,2,263,0,0.992395437262357,0.992395437262357,28343983.1666667,2586.83333333333,32050503.1666667,3703933.16666667,0.88435376565773,0.0000807111613780749,0.115565523180892,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,526,0,526,0,NA,0,2019-06-30,9,21,294
"4674","SILODOSIN",2013-06-30,263,263,0,263,0,1,1,29364922.5,0,35122292.5,5757370,0.836076474791616,0,0.163923525208384,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,526,0,526,0,NA,0,2019-06-30,10,21,294
"4675","SILODOSIN",2013-12-31,317,308,0,308,9,1,0.971608832807571,29375488,0,35932131.6666667,6556643.66666666,0.817527005425367,0,0.182472994574633,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,616,0,616,0,NA,0,2019-06-30,11,21,294
"4676","SILODOSIN",2014-06-30,317,313,0,313,4,1,0.987381703470032,30593688.3333333,0,37296148.6666667,6702460.33333333,0.820290818946578,0,0.179709181053422,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,626,0,626,0,NA,0,2019-06-30,12,21,294
"4677","SILODOSIN",2014-12-31,313,302,0,302,11,1,0.964856230031949,31099422.5,0,37953172.5,6853750,0.819415623292098,0,0.180584376707902,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,604,0,604,0,NA,0,2019-06-30,13,21,294
"4678","SILODOSIN",2015-06-30,313,302,0,302,11,1,0.964856230031949,32239487.3333333,0,39124221.6666667,6884734.33333333,0.824028848625018,0,0.175971151374982,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,604,0,604,0,NA,0,2019-06-30,14,21,294
"4679","SILODOSIN",2015-12-31,308,250,0,250,58,1,0.811688311688312,31327884.6666667,0,39712338.3333333,8384453.66666667,0.788870310373313,0,0.211129689626687,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,500,0,500,0,NA,0,2019-06-30,15,21,294
"4680","SILODOSIN",2016-06-30,308,250,0,250,58,1,0.811688311688312,32585487.6666667,0,40823603.6666667,8238116,0.798202136507449,0,0.201797863492551,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,500,0,500,0,NA,0,2019-06-30,16,21,294
"4681","SILODOSIN",2016-12-31,307,260,0,260,47,1,0.846905537459283,33565011.1666667,0,41414834.3333333,7849823.16666667,0.810458660694228,0,0.189541339305772,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,520,0,520,0,NA,0,2019-06-30,17,21,294
"4682","SILODOSIN",2017-06-30,307,260,0,260,47,1,0.846905537459283,34781408.1666667,0,42422643.3333333,7641235.16666667,0.819878381773004,0,0.180121618226996,1,0,2008-10-08,2009-06-30,2017-03-31,1,12,2019-06-30,2019-12-31,520,0,520,0,NA,0,2019-06-30,18,21,294
